@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1546,'2019/09/19 10:31:41:601',15,-9013387,-7763576,-12238534,-12107981,-7633539,-6910846,-7235428,-5592148,-5395027,-5460566,-8816521,-7829625,-12502218,-12503248,-6910326,-6845820,-7038818,-5132111,-5198419,-5197392,-8289145,-7500402,-8685449,-9343379,-6843759,-7436925,-7038562,-5526869,-5329488,-5394511,-8354680,-7500400,-7171178,-6974058,-7567224,-7963525,-6842474,-5723988,-5460814,-5460301,-8814714,-7960436,-7631729,-7500401,-8225667,-8357767,-6776161,-6052952,-5790035,-5854801,-9406852,-8618109,-8289145,-8092282,-8751241,-8422274,-7170146,-6513504,-6250587,-6249562,-9472389,-8683644,-8551544,-8288630,-8354939,-8027776,-7169890,-7368040,-7368040,-7301222,-9011067,-8025459,-7565679,-7631988,-8554378,-7698037,-6710111,-6381405,-6381405,-6446428,-9273210,-8025202,-7499372,-7500402,-8423049,-7697265,-6512734,-6052441,-6117977,-6117208,-9535358,-8418420,-7761518,-7828341,-8619147,-8221298,-6840417,-6249052,-6183258,-6181976,0,0
1547,'2019/09/19 10:31:41:635',15,-8947852,-7763577,-12172998,-12042445,-7633539,-6976382,-7235684,-5592148,-5395027,-5525846,-8750985,-7829625,-12502218,-12503248,-6910326,-6845820,-7038818,-5197647,-5198419,-5197392,-8289145,-7500402,-8685449,-9277844,-6909296,-7371390,-6973281,-5526869,-5329488,-5394511,-8420216,-7565935,-7105642,-6974058,-7567480,-7897989,-6776938,-5723988,-5460814,-5525837,-8814714,-7960437,-7566193,-7500401,-8225667,-8357767,-6710626,-6052952,-5855571,-5854802,-9406596,-8618109,-8223610,-8026746,-8685705,-8422274,-7104610,-6513504,-6250332,-6249306,-9406853,-8814716,-8486009,-8288374,-8289403,-8093312,-7170147,-7368040,-7368040,-7301478,-9011067,-8025459,-7631215,-7631989,-8619914,-7763317,-6775391,-6381405,-6381405,-6446428,-9207674,-7959666,-7433837,-7565939,-8423049,-7697265,-6578270,-6052441,-6052441,-6117208,-9535357,-8418419,-7827054,-7828341,-8619402,-8286833,-6774881,-6314588,-6248794,-6181977,0,0
1548,'2019/09/19 10:31:41:663',15,-8947852,-7763577,-12172998,-12042445,-7633539,-6976382,-7235684,-5592148,-5395027,-5525846,-8750985,-7829625,-12502218,-12503248,-6910326,-6845820,-7038818,-5197647,-5198419,-5197392,-8289145,-7500402,-8685449,-9277844,-6909296,-7371390,-6973281,-5526869,-5329488,-5394511,-8420216,-7565935,-7105642,-6974058,-7567480,-7897989,-6776938,-5723988,-5460814,-5525837,-8814714,-7960437,-7566193,-7500401,-8225667,-8357767,-6710626,-6052952,-5855571,-5854802,-9406596,-8618109,-8223610,-8026746,-8685705,-8422274,-7104610,-6513504,-6250332,-6249306,-9406853,-8814716,-8486009,-8288374,-8289403,-8093312,-7170147,-7368040,-7368040,-7301478,-9011067,-8025459,-7631215,-7631989,-8619914,-7763317,-6775391,-6381405,-6381405,-6446428,-9207674,-7959666,-7433837,-7565939,-8423049,-7697265,-6578270,-6052441,-6052441,-6117208,-9535357,-8418419,-7827054,-7828341,-8619402,-8286833,-6774881,-6314588,-6248794,-6181977,0,0
1549,'2019/09/19 10:31:41:697',15,-8947851,-7763577,-12172999,-12042446,-7699075,-6910846,-7170148,-5592148,-5395027,-5460566,-8816521,-7829625,-12502218,-12503248,-6910071,-6911355,-7038818,-5132111,-5132883,-5197648,-8289145,-7500402,-8750984,-9277843,-6909295,-7436925,-7038817,-5526869,-5329488,-5394511,-8354680,-7500400,-7171179,-6974314,-7567480,-7897989,-6776938,-5723988,-5460815,-5460302,-8880251,-7960436,-7631729,-7500401,-8291203,-8423303,-6710626,-6052952,-5855571,-5920338,-9472132,-8618109,-8223610,-8092282,-8751241,-8356738,-7104611,-6513504,-6250588,-6249306,-9472389,-8683644,-8486009,-8288630,-8354939,-8028032,-7170146,-7368040,-7368040,-7235942,-9076347,-7959923,-7565680,-7697525,-8620170,-7763572,-6710111,-6381405,-6381404,-6446428,-9207674,-7959665,-7499629,-7565939,-8423049,-7697265,-6512734,-6052441,-6052441,-6117208,-9535357,-8549491,-7827054,-7893621,-8619403,-8221298,-6840417,-6249052,-6248795,-6181977,0,0
1550,'2019/09/19 10:31:41:730',15,-8947851,-7763577,-12172999,-12042446,-7699075,-6910846,-7170148,-5592148,-5395027,-5460566,-8816521,-7829625,-12502218,-12503248,-6910071,-6911355,-7038818,-5132111,-5132883,-5197648,-8289145,-7500402,-8750984,-9277843,-6909295,-7436925,-7038817,-5526869,-5329488,-5394511,-8354680,-7500400,-7171179,-6974314,-7567480,-7897989,-6776938,-5723988,-5460815,-5460302,-8880251,-7960436,-7631729,-7500401,-8291203,-8423303,-6710626,-6052952,-5855571,-5920338,-9472132,-8618109,-8223610,-8092282,-8751241,-8356738,-7104611,-6513504,-6250588,-6249306,-9472389,-8683644,-8486009,-8288630,-8354939,-8028032,-7170146,-7368040,-7368040,-7235942,-9076347,-7959923,-7565680,-7697525,-8620170,-7763572,-6710111,-6381405,-6381404,-6446428,-9207674,-7959665,-7499629,-7565939,-8423049,-7697265,-6512734,-6052441,-6052441,-6117208,-9535357,-8549491,-7827054,-7893621,-8619403,-8221298,-6840417,-6249052,-6248795,-6181977,0,0
1551,'2019/09/19 10:31:41:764',15,-9013388,-7763577,-12172998,-12042446,-7633539,-6911103,-7235684,-5657684,-5395027,-5460566,-8750985,-7829625,-12502217,-12503248,-6844790,-6845820,-7039074,-5132111,-5198419,-5197392,-8223609,-7500402,-8750985,-9343380,-6909296,-7436925,-6973281,-5527125,-5329488,-5394511,-8420215,-7565936,-7171179,-6974314,-7567481,-7963525,-6842730,-5723988,-5460815,-5525837,-8814459,-7960436,-7566193,-7500401,-8291204,-8357767,-6776162,-6052952,-5855571,-5854802,-9472388,-8618109,-8289146,-8092282,-8685705,-8356738,-7170146,-6513504,-6315868,-6249562,-9406853,-8749180,-8551544,-8353909,-8354939,-8093312,-7170147,-7433576,-7368040,-7301478,-8945531,-8025715,-7565680,-7631989,-8619915,-7763572,-6710112,-6381405,-6381405,-6511964,-9207675,-7959665,-7499629,-7565939,-8423049,-7762801,-6578526,-6052442,-6052441,-6117208,-9469822,-8549492,-7761518,-7828342,-8619147,-8221299,-6840417,-6314588,-6248795,-6181976,0,0
1552,'2019/09/19 10:31:41:797',15,-9013388,-7763577,-12172998,-12042446,-7633539,-6911103,-7235684,-5657684,-5395027,-5460566,-8750985,-7829625,-12502217,-12503248,-6844790,-6845820,-7039074,-5132111,-5198419,-5197392,-8223609,-7500402,-8750985,-9343380,-6909296,-7436925,-6973281,-5527125,-5329488,-5394511,-8420215,-7565936,-7171179,-6974314,-7567481,-7963525,-6842730,-5723988,-5460815,-5525837,-8814459,-7960436,-7566193,-7500401,-8291204,-8357767,-6776162,-6052952,-5855571,-5854802,-9472388,-8618109,-8289146,-8092282,-8685705,-8356738,-7170146,-6513504,-6315868,-6249562,-9406853,-8749180,-8551544,-8353909,-8354939,-8093312,-7170147,-7433576,-7368040,-7301478,-8945531,-8025715,-7565680,-7631989,-8619915,-7763572,-6710112,-6381405,-6381405,-6511964,-9207675,-7959665,-7499629,-7565939,-8423049,-7762801,-6578526,-6052442,-6052441,-6117208,-9469822,-8549492,-7761518,-7828342,-8619147,-8221299,-6840417,-6314588,-6248795,-6181976,0,0
1553,'2019/09/19 10:31:41:829',15,-9013387,-7763577,-12172999,-12042446,-7633537,-6910847,-7235683,-5592148,-5395027,-5526103,-8816521,-7829625,-12502218,-12503247,-6910070,-6845820,-7038818,-5132367,-5198419,-5197392,-8289146,-7500658,-8750984,-9277844,-6909295,-7371134,-6973281,-5527125,-5329488,-5394511,-8354424,-7500400,-7171179,-6974314,-7567480,-7897989,-6777194,-5723988,-5460815,-5525837,-8814714,-7960436,-7631729,-7500401,-8291203,-8357767,-6710626,-6052952,-5855572,-5854802,-9472388,-8683645,-8289146,-8092282,-8751241,-8356738,-7170146,-6579040,-6250332,-6249306,-9472388,-8749179,-8486009,-8353910,-8354939,-8028032,-7170146,-7368040,-7368040,-7301478,-9010810,-8025459,-7565680,-7631988,-8620171,-7763573,-6710112,-6446940,-6381405,-6446429,-9142138,-8025201,-7434093,-7565939,-8488585,-7631730,-6578526,-6117977,-6052697,-6117208,-9535357,-8483955,-7827054,-7828341,-8619147,-8156018,-6775136,-6249052,-6248795,-6181976,0,0
1554,'2019/09/19 10:31:41:864',15,-9013387,-7763577,-12172999,-12042446,-7633537,-6910847,-7235683,-5592148,-5395027,-5526103,-8816521,-7829625,-12502218,-12503247,-6910070,-6845820,-7038818,-5132367,-5198419,-5197392,-8289146,-7500658,-8750984,-9277844,-6909295,-7371134,-6973281,-5527125,-5329488,-5394511,-8354424,-7500400,-7171179,-6974314,-7567480,-7897989,-6777194,-5723988,-5460815,-5525837,-8814714,-7960436,-7631729,-7500401,-8291203,-8357767,-6710626,-6052952,-5855572,-5854802,-9472388,-8683645,-8289146,-8092282,-8751241,-8356738,-7170146,-6579040,-6250332,-6249306,-9472388,-8749179,-8486009,-8353910,-8354939,-8028032,-7170146,-7368040,-7368040,-7301478,-9010810,-8025459,-7565680,-7631988,-8620171,-7763573,-6710112,-6446940,-6381405,-6446429,-9142138,-8025201,-7434093,-7565939,-8488585,-7631730,-6578526,-6117977,-6052697,-6117208,-9535357,-8483955,-7827054,-7828341,-8619147,-8156018,-6775136,-6249052,-6248795,-6181976,0,0
1555,'2019/09/19 10:31:41:897',15,-8947852,-7763577,-12238534,-12042446,-7633283,-6910846,-7235684,-5592148,-5395027,-5526103,-8882057,-7764089,-12502217,-12568784,-6910070,-6911356,-6973282,-5132367,-5198419,-5197391,-8223609,-7500658,-8750985,-9343380,-6909296,-7436925,-6973281,-5527126,-5329488,-5394510,-8354680,-7500400,-7171178,-6974314,-7567481,-7963526,-6842730,-5723988,-5460815,-5525837,-8814459,-7960436,-7631729,-7500401,-8291203,-8423303,-6776161,-6052952,-5790035,-5920338,-9406596,-8618109,-8223866,-8092538,-8751241,-8356738,-7104610,-6579040,-6250332,-6249306,-9472133,-8749180,-8486009,-8288629,-8354939,-8027776,-7170147,-7433576,-7368040,-7235942,-8945275,-8025459,-7565680,-7697525,-8554634,-7763573,-6710112,-6381405,-6381405,-6511964,-9272954,-8025202,-7499629,-7565938,-8488586,-7631729,-6578270,-6052441,-6052441,-6117208,-9535357,-8549491,-7761518,-7828342,-8684939,-8221554,-6840417,-6314588,-6248795,-6247513,0,0
1556,'2019/09/19 10:31:41:935',15,-8947852,-7763577,-12238534,-12042446,-7633283,-6910846,-7235684,-5592148,-5395027,-5526103,-8882057,-7764089,-12502217,-12568784,-6910070,-6911356,-6973282,-5132367,-5198419,-5197391,-8223609,-7500658,-8750985,-9343380,-6909296,-7436925,-6973281,-5527126,-5329488,-5394510,-8354680,-7500400,-7171178,-6974314,-7567481,-7963526,-6842730,-5723988,-5460815,-5525837,-8814459,-7960436,-7631729,-7500401,-8291203,-8423303,-6776161,-6052952,-5790035,-5920338,-9406596,-8618109,-8223866,-8092538,-8751241,-8356738,-7104610,-6579040,-6250332,-6249306,-9472133,-8749180,-8486009,-8288629,-8354939,-8027776,-7170147,-7433576,-7368040,-7235942,-8945275,-8025459,-7565680,-7697525,-8554634,-7763573,-6710112,-6381405,-6381405,-6511964,-9272954,-8025202,-7499629,-7565938,-8488586,-7631729,-6578270,-6052441,-6052441,-6117208,-9535357,-8549491,-7761518,-7828342,-8684939,-8221554,-6840417,-6314588,-6248795,-6247513,0,0
1557,'2019/09/19 10:31:41:965',15,-9013387,-7763577,-12172998,-12042445,-7633538,-6911102,-7235684,-5592148,-5395027,-5526359,-8750985,-7764089,-12502218,-12568784,-6844534,-6911356,-7039074,-5132112,-5198419,-5197391,-8223609,-7500658,-8750985,-9343380,-6909295,-7436925,-7038817,-5527126,-5329488,-5394511,-8420215,-7565936,-7171434,-6974058,-7567480,-7897990,-6777194,-5723988,-5460815,-5525838,-8814458,-7960436,-7631729,-7500401,-8291203,-8357767,-6776161,-6052952,-5855571,-5854802,-9406596,-8683645,-8223866,-8092282,-8751241,-8356738,-7104611,-6513504,-6250332,-6249561,-9472389,-8880251,-8551544,-8288630,-8289404,-7962240,-7170147,-7368040,-7368040,-7301478,-9011067,-7960179,-7565680,-7697525,-8685450,-7763572,-6710112,-6446941,-6381660,-6446429,-9142139,-7959665,-7434093,-7565939,-8488585,-7697265,-6578270,-6052441,-6052441,-6117208,-9535356,-8483956,-7761518,-7828342,-8619403,-8221298,-6840417,-6314588,-6248795,-6181977,0,0
1558,'2019/09/19 10:31:41:999',15,-9013387,-7763577,-12238535,-11976910,-7633538,-6910846,-7235684,-5592148,-5395027,-5526360,-8816521,-7829625,-12502218,-12503248,-6910070,-6911356,-7038818,-5132112,-5198420,-5197391,-8289145,-7500658,-8750985,-9343380,-6909296,-7436925,-6973281,-5527125,-5329488,-5394511,-8420215,-7500400,-7171434,-6974314,-7567480,-7897990,-6842730,-5723988,-5460815,-5525837,-8814459,-7960436,-7631728,-7500401,-8291459,-8357767,-6776162,-6052952,-5855571,-5920338,-9341060,-8618109,-8223610,-8157818,-8751241,-8356738,-7170146,-6513504,-6250588,-6249562,-9472388,-8749180,-8486009,-8354165,-8354940,-8027776,-7170146,-7433576,-7302504,-7301478,-9076602,-7960178,-7631215,-7631989,-8620171,-7763573,-6775648,-6381405,-6381404,-6511965,-9142138,-7959665,-7499629,-7565939,-8488329,-7631730,-6578270,-6052442,-6052441,-6117208,-9469821,-8483955,-7761518,-7828342,-8684939,-8221299,-6840417,-6249052,-6183259,-6181977,0,0
1559,'2019/09/19 10:31:42:027',15,-9013387,-7763577,-12238535,-11976910,-7633538,-6910846,-7235684,-5592148,-5395027,-5526360,-8816521,-7829625,-12502218,-12503248,-6910070,-6911356,-7038818,-5132112,-5198420,-5197391,-8289145,-7500658,-8750985,-9343380,-6909296,-7436925,-6973281,-5527125,-5329488,-5394511,-8420215,-7500400,-7171434,-6974314,-7567480,-7897990,-6842730,-5723988,-5460815,-5525837,-8814459,-7960436,-7631728,-7500401,-8291459,-8357767,-6776162,-6052952,-5855571,-5920338,-9341060,-8618109,-8223610,-8157818,-8751241,-8356738,-7170146,-6513504,-6250588,-6249562,-9472388,-8749180,-8486009,-8354165,-8354940,-8027776,-7170146,-7433576,-7302504,-7301478,-9076602,-7960178,-7631215,-7631989,-8620171,-7763573,-6775648,-6381405,-6381404,-6511965,-9142138,-7959665,-7499629,-7565939,-8488329,-7631730,-6578270,-6052442,-6052441,-6117208,-9469821,-8483955,-7761518,-7828342,-8684939,-8221299,-6840417,-6249052,-6183259,-6181977,0,0
1560,'2019/09/19 10:31:42:064',15,-8947851,-7763577,-12172743,-12107981,-7633539,-6976638,-7235684,-5592148,-5395027,-5526359,-8816521,-7829625,-12567753,-12503248,-6844790,-6845820,-7038819,-5197904,-5198419,-5197391,-8289145,-7500402,-8750985,-9343636,-6909296,-7436925,-6973281,-5592661,-5329488,-5394511,-8354679,-7565936,-7171179,-6974314,-7567480,-7963525,-6842730,-5723988,-5460815,-5460301,-8814714,-7960436,-7566193,-7500402,-8291203,-8423304,-6776162,-6052952,-5855571,-5854802,-9406596,-8683389,-8223610,-8092282,-8751241,-8422275,-7170146,-6513504,-6250332,-6249562,-9537669,-8814715,-8551545,-8288630,-8354939,-8093312,-7170147,-7433576,-7368040,-7301479,-9076602,-7959922,-7565680,-7697525,-8685451,-7763573,-6710112,-6381405,-6381661,-6511965,-9142138,-7959666,-7499629,-7565939,-8423049,-7697265,-6578527,-6117978,-6117977,-6117209,-9600892,-8418420,-7827054,-7828341,-8684682,-8221554,-6774881,-6314588,-6248795,-6182232,0,0
1561,'2019/09/19 10:31:42:099',15,-8947851,-7763577,-12172743,-12107981,-7633539,-6976638,-7235684,-5592148,-5395027,-5526359,-8816521,-7829625,-12567753,-12503248,-6844790,-6845820,-7038819,-5197904,-5198419,-5197391,-8289145,-7500402,-8750985,-9343636,-6909296,-7436925,-6973281,-5592661,-5329488,-5394511,-8354679,-7565936,-7171179,-6974314,-7567480,-7963525,-6842730,-5723988,-5460815,-5460301,-8814714,-7960436,-7566193,-7500402,-8291203,-8423304,-6776162,-6052952,-5855571,-5854802,-9406596,-8683389,-8223610,-8092282,-8751241,-8422275,-7170146,-6513504,-6250332,-6249562,-9537669,-8814715,-8551545,-8288630,-8354939,-8093312,-7170147,-7433576,-7368040,-7301479,-9076602,-7959922,-7565680,-7697525,-8685451,-7763573,-6710112,-6381405,-6381661,-6511965,-9142138,-7959666,-7499629,-7565939,-8423049,-7697265,-6578527,-6117978,-6117977,-6117209,-9600892,-8418420,-7827054,-7828341,-8684682,-8221554,-6774881,-6314588,-6248795,-6182232,0,0
1562,'2019/09/19 10:31:42:130',15,-9013388,-7763577,-12238536,-12042446,-7633539,-6910846,-7235684,-5592149,-5395027,-5526103,-8816521,-7829625,-12436682,-12568784,-6910326,-6845820,-7039075,-5132367,-5198419,-5197392,-8223354,-7500402,-8750985,-9343380,-6909296,-7436925,-6973281,-5527126,-5329488,-5394511,-8420215,-7500399,-7171179,-6974058,-7567480,-7963526,-6842731,-5723988,-5460815,-5525838,-8814458,-7960436,-7566192,-7500401,-8291203,-8357768,-6710626,-6052952,-5855572,-5920338,-9472132,-8618109,-8289145,-8092282,-8751241,-8356738,-7104611,-6513504,-6250588,-6249562,-9472133,-8749180,-8551544,-8288630,-8289403,-8028033,-7170146,-7433576,-7368040,-7235943,-9011066,-8025715,-7565680,-7697525,-8685451,-7763573,-6710112,-6381406,-6381660,-6511965,-9207418,-7959665,-7434093,-7565939,-8488584,-7697265,-6578271,-6052698,-6117977,-6117209,-9535357,-8549492,-7761518,-7828341,-8684683,-8221554,-6775137,-6314588,-6183259,-6116697,0,0
1563,'2019/09/19 10:31:42:163',15,-9013388,-7763577,-12238536,-12042446,-7633539,-6910846,-7235684,-5592149,-5395027,-5526103,-8816521,-7829625,-12436682,-12568784,-6910326,-6845820,-7039075,-5132367,-5198419,-5197392,-8223354,-7500402,-8750985,-9343380,-6909296,-7436925,-6973281,-5527126,-5329488,-5394511,-8420215,-7500399,-7171179,-6974058,-7567480,-7963526,-6842731,-5723988,-5460815,-5525838,-8814458,-7960436,-7566192,-7500401,-8291203,-8357768,-6710626,-6052952,-5855572,-5920338,-9472132,-8618109,-8289145,-8092282,-8751241,-8356738,-7104611,-6513504,-6250588,-6249562,-9472133,-8749180,-8551544,-8288630,-8289403,-8028033,-7170146,-7433576,-7368040,-7235943,-9011066,-8025715,-7565680,-7697525,-8685451,-7763573,-6710112,-6381406,-6381660,-6511965,-9207418,-7959665,-7434093,-7565939,-8488584,-7697265,-6578271,-6052698,-6117977,-6117209,-9535357,-8549492,-7761518,-7828341,-8684683,-8221554,-6775137,-6314588,-6183259,-6116697,0,0
1564,'2019/09/19 10:31:42:196',15,-9013388,-7829113,-12238534,-12042446,-7633538,-6911102,-7235684,-5592148,-5395027,-5460566,-8816521,-7829626,-12502218,-12568784,-6910326,-6911357,-6973538,-5132367,-5198419,-5197648,-8288889,-7565938,-8751241,-9343380,-6909296,-7436926,-6973282,-5527125,-5329488,-5394511,-8354679,-7500399,-7171434,-7039850,-7567481,-7897989,-6842730,-5723988,-5461070,-5525838,-8814458,-7960436,-7631728,-7500401,-8291203,-8357768,-6710626,-6052952,-5855571,-5854802,-9406596,-8552573,-8289146,-8092538,-8751241,-8422274,-7104610,-6579040,-6316124,-6249562,-9472132,-8749179,-8551544,-8353910,-8354939,-8027776,-7170147,-7368040,-7368040,-7301479,-8945530,-7960179,-7565680,-7697525,-8619915,-7763573,-6710112,-6381406,-6446941,-6446429,-9272954,-8090482,-7434093,-7565939,-8423049,-7697266,-6578526,-6052441,-6117977,-6117208,-9469821,-8483956,-7827054,-7893877,-8619147,-8221299,-6774881,-6249052,-6248795,-6181977,0,0
1565,'2019/09/19 10:31:42:229',15,-9013388,-7829113,-12238534,-12042446,-7633538,-6911102,-7235684,-5592148,-5395027,-5460566,-8816521,-7829626,-12502218,-12568784,-6910326,-6911357,-6973538,-5132367,-5198419,-5197648,-8288889,-7565938,-8751241,-9343380,-6909296,-7436926,-6973282,-5527125,-5329488,-5394511,-8354679,-7500399,-7171434,-7039850,-7567481,-7897989,-6842730,-5723988,-5461070,-5525838,-8814458,-7960436,-7631728,-7500401,-8291203,-8357768,-6710626,-6052952,-5855571,-5854802,-9406596,-8552573,-8289146,-8092538,-8751241,-8422274,-7104610,-6579040,-6316124,-6249562,-9472132,-8749179,-8551544,-8353910,-8354939,-8027776,-7170147,-7368040,-7368040,-7301479,-8945530,-7960179,-7565680,-7697525,-8619915,-7763573,-6710112,-6381406,-6446941,-6446429,-9272954,-8090482,-7434093,-7565939,-8423049,-7697266,-6578526,-6052441,-6117977,-6117208,-9469821,-8483956,-7827054,-7893877,-8619147,-8221299,-6774881,-6249052,-6248795,-6181977,0,0
1566,'2019/09/19 10:31:42:262',15,-9013387,-7763577,-12172999,-12107981,-7633539,-6911102,-7235684,-5592148,-5395027,-5526102,-8816521,-7829625,-12502218,-12568784,-6910326,-6845820,-6973538,-5197904,-5198419,-5197648,-8223609,-7500658,-8750985,-9278100,-6909296,-7371389,-7038817,-5592661,-5329488,-5394511,-8420215,-7565936,-7171179,-7039850,-7633017,-7963525,-6842730,-5723988,-5461070,-5525838,-8879994,-8025972,-7631729,-7500402,-8291204,-8423304,-6710627,-6052952,-5855571,-5920338,-9406853,-8618109,-8223610,-8092538,-8751497,-8422274,-7170147,-6579040,-6250588,-6249562,-9472133,-8814716,-8486009,-8354165,-8354940,-8093568,-7170146,-7433576,-7368041,-7301479,-9010811,-8025459,-7565680,-7697525,-8619915,-7763573,-6710112,-6446942,-6381661,-6446685,-9272954,-8025202,-7499373,-7565939,-8488584,-7762801,-6578526,-6052698,-6118234,-6117209,-9535357,-8483955,-7761519,-7828341,-8684938,-8221554,-6775137,-6249052,-6183259,-6181976,0,0
1567,'2019/09/19 10:31:42:296',15,-9013388,-7763577,-12172999,-12107981,-7633538,-6910847,-7235684,-5592148,-5395027,-5526102,-8816521,-7829625,-12502218,-12634319,-6910326,-6845820,-6973538,-5197904,-5198419,-5263184,-8289145,-7500658,-8750985,-9343636,-6909551,-7436671,-6973281,-5527125,-5329489,-5394511,-8354680,-7565935,-7171179,-7039594,-7567480,-7897990,-6777194,-5723988,-5461071,-5525838,-8814459,-7960436,-7631728,-7500401,-8291460,-8423304,-6776162,-6052952,-5855572,-5920338,-9472132,-8552573,-8289145,-8092282,-8751497,-8356738,-7104611,-6579040,-6316124,-6249562,-9472388,-8814716,-8486009,-8288630,-8354939,-8027777,-7170146,-7433576,-7368040,-7301479,-9076346,-8025715,-7565680,-7697525,-8554635,-7763573,-6775648,-6446942,-6381661,-6511964,-9142138,-8025201,-7434093,-7565939,-8488585,-7697266,-6578526,-6052441,-6052698,-6117209,-9404541,-8549492,-7695982,-7828341,-8619403,-8156018,-6775137,-6314588,-6248795,-6247769,0,0
1568,'2019/09/19 10:31:42:330',15,-9013388,-7763577,-12172999,-12107981,-7633538,-6910847,-7235684,-5592148,-5395027,-5526102,-8816521,-7829625,-12502218,-12634319,-6910326,-6845820,-6973538,-5197904,-5198419,-5263184,-8289145,-7500658,-8750985,-9343636,-6909551,-7436671,-6973281,-5527125,-5329489,-5394511,-8354680,-7565935,-7171179,-7039594,-7567480,-7897990,-6777194,-5723988,-5461071,-5525838,-8814459,-7960436,-7631728,-7500401,-8291460,-8423304,-6776162,-6052952,-5855572,-5920338,-9472132,-8552573,-8289145,-8092282,-8751497,-8356738,-7104611,-6579040,-6316124,-6249562,-9472388,-8814716,-8486009,-8288630,-8354939,-8027777,-7170146,-7433576,-7368040,-7301479,-9076346,-8025715,-7565680,-7697525,-8554635,-7763573,-6775648,-6446942,-6381661,-6511964,-9142138,-8025201,-7434093,-7565939,-8488585,-7697266,-6578526,-6052441,-6052698,-6117209,-9404541,-8549492,-7695982,-7828341,-8619403,-8156018,-6775137,-6314588,-6248795,-6247769,0,0
